
      Code    RO Data    RW Data    ZI Data      Debug   Object Name
      4884          0          0       1040       2520   rr_data_ind.obj
       196          0          0          0        156   rr_dual_sim_process.obj
      8340        159          0          0       3084   rr_gprs_meas_decode.obj
      2066         84          0          0       1064   rr_gprs_utils.obj
      1644          0          0          0        992   rr_peh.obj
        96          0          0          0        268   rr_resel_params_decode.obj
        28          0          0          0         60   rr_spare_bit.obj
      9982          3          0          0       2828   rr_utils.obj
       872          0          0          0        592   rrm_cell_procs.obj
       764       3072          0        376        372   rrm_main.obj
      7364          0          0          0       2400   rrm_process.obj
       808          0          0          0       1248   rrm_send_msgs.obj
      5710          2          0          0       3464   rrm_utils.obj
      2248          0          0          0        688   si_class_b.obj
       886          0          0       2796        324   si_config.obj
     14990          0          0          0       3508   si_msg_decode.obj
      6652         84          0          0       2460   si_update_funcs.obj
    448686       7308        164      39535     188924   TOTAL

