
      Code    RO Data    RW Data    ZI Data      Debug   Object Name
         4         60          8          0         52   NotificationSettingSrvTbl.obj
       998          4          0         36        682   NwInfoSrv.obj
      1332          0          0          0        907   NwInfoSrvAttach.obj
       624          0          0          2        563   NwInfoSrvSignal.obj
       704          0          0          0        439   NwNameSrvCphs.obj
      3802         60          0        610       2170   NwNameSrvMain.obj
       826          0          0          0        398   NwNameSrvSpdi.obj
       312          0          0          1        380   NwUsabSrv.obj
         0          0          0          0          0   PenCalibrationSrv.obj
      2980         40          0         12       1396   PhbAtSrv.obj
         0          0          0          0          0   PhbCloudSrv.obj
      5182          0          0          0       5584   PhbContactSrv.obj
      1996          0          0       1840       1736   PhbDmgrSrv.obj
      2038          0          0       1060       1440   PhbGroupSrv.obj
         0          0          0          0          0   PhbJavaHandlerSrv.obj
       496          0          4      21264        305   PhbMemSrv.obj
      6716          0          0        420       4342   PhbOPSrv.obj
      2024          0          0          0       1388   PhbOplibSrv.obj
         0          0          0          0          0   PhbPBAPSrv.obj
      5842          1          0       6500       3414   PhbPhoneSrv.obj
      1114          0          0          0        639   PhbSdkSrv.obj
       568          0          0          6        700   PhbSettingSrv.obj
      3086          0          0         20       2416   PhbSimSrv.obj
      6876          0          1          2       4795   PhbSrv.obj
     10456          4          0       3080       5201   PhbSseSrv.obj
       738          0          0         18       1191   PhbStartupSrv.obj
         0          0          0          0          0   PhbTcardSrv.obj
      2904          0          0          0       2450   PhbUtilSrv.obj
      3840          0          0       8568       3686   PhbXmgntSrv.obj
       100         20          0          0        219   PlstSrvMain.obj
        24          0          0          0        118   PnSrvJsonUtil.obj
      3092          0          0         28       1602   PnSrvMain.obj
     10034          0          0       2144       5025   ProfilesSrvMain.obj
       528          0          0       2060        544   ProvisioningSrvCommonUtils.obj
      3182       2801          1        160       3096   ProvisioningSrvConfiguringSrc.obj
      2150         74          0        112        997   ProvisioningSrvMain.obj
       596          0          4          0        431   ProvisioningSrvMsgHandler.obj
      1214       2340       1336          1        568   ProvisioningSrvTagHandler.obj
      2096          3          0         20       1556   ReminderSrv.obj
      1652          0          0        996       1234   ReminderSrvQueue.obj
      1116          7          0          0        368   ReminderSrvUtil.obj
       380          0          0         12        185   RestoreSrv.obj
       328        136          0          0        191   RightsMgrSrv.obj
         6          0          0          0        104   SafeModeSrv.obj
      3942          0          0          1       1835   SatCommandSrv.obj
         0          0          0          0          0   SatIconSrv.obj
      6302        272          2        700       5587   SatSrv.obj
      1032          0          0         16        471   SecSetSrvPhone.obj
        14          0          0          0        208   SensorSrv.obj
       680         26          0         20        483   ShutdownSrv.obj
      1126          0          0        244        687   SimAccessSrv.obj
      2008          0          1         41       1864   SimCtrlSrv.obj
       104          0          0          0        185   SimCtrlSrvAdp.obj
      2340          0          0         12       1211   SimCtrlSrvVeri.obj
      3360          2          0         12       1817   SmsAtHandlerSrv.obj
         0          0          0          0          0   SmsBackupRestoreSrv.obj
      4440          0          0          0       2075   SmsConverterSrv.obj
      1548         88          0        212       1009   SmsDispatchSrv.obj
      4668          0          2       1508       2642   SmsEmsSrv.obj
      2688          2          0        808       1576   SmsFolderListSrv.obj
        40          0          0          0         59   SmsInitSrv.obj
       588          0          0        172        440   SmsQueueSrv.obj
      3494          0          0       1664       1695   SmsReceiverSrv.obj
      3074          0          0       4207       2010   SmsSenderSrv.obj
      2350          3          1         20       1119   SmsSendfromStorageSrv.obj
      5580          6          0        398       3494   SmsSettingSrv.obj
      2208          3          0        924       1620   SmsStatusReportSrv.obj
      7598          2          0       8824       4428   SmsStorageCoreSrv.obj
     11108          6          0          0       5993   SmsStorageInterfaceSrv.obj
      3348          0          0          6       1565   SmsStorageMsgSrv.obj
      1748         42          0         20        712   SmsStorageSimCustSrv.obj
         0          0          0          0          0   SmsStorageTcardSrv.obj
      4086          6          0       3285       4956   SmsUtilSrv.obj
         0          0          0          0          0   SoundEffectSrv.obj
       546          0          0          3        596   SoundRecSrv.obj
      3108          3          0          0       1692   SsSrvInterface.obj
      1478         80         92          0        659   SsSrvOperation.obj
       392          0          0         28        356   SsSrvStructMgmt.obj
      1134         92          0          0       1525   SsSrvUtil.obj
         0          0          0          0          0   TcardMainsrv.obj
         0          0          0          0          0   TcardUtilSrv.obj
         0          0          0          0          0   Tcard_config.obj
       130          0          0          8        492   TetheringSrvApi.obj
     12422          7          0       9396       5034   TodolistSrv.obj
      5960          0          0          0       2519   UcEgnSrv.obj
      5582          0          0       4676       4920   UcMiscSrv.obj
         0          0          0          0          0   UcPcrdSrv.obj
         0          0          0          0          0   UcXmlSrv.obj
      3946          0          0          0        646   UcmSrvAtHdlr.obj
      2552          0          0          0        960   UcmSrvIntInterface.obj
      3314          0          0          0        539   UcmSrvInterface.obj
     17554         20          4       6452       4336   UcmSrvMain.obj
      4554          0          0          0       2264   UcmSrvPrmt.obj
      3454          0          0          0       2632   UcmSrvUtil.obj
      1840          0          0       9908       1179   UmSrvCacheMgr.obj
      2672          2         12          0       1793   UmSrvInterface.obj
      4160         80          4        152       1795   UmSrvMain.obj
       816          0          0         20        932   UmSrvMsgHandler.obj
         8          0          0          0        156   UpgradeSrvMain.obj
         0          0          0          0          0   UpgradeSrvUtil.obj
         0          0          0          0          0   UriAgentSrv.obj
         0          0          0          0          0   UriAgentSrvUtil.obj
      2078         45          0       7412       2457   WAPPushSrvMain.obj
      1844          0          0          0       1712   WAPPushSrvPmgInterface.obj
       406          0          4          2        999   WAPPushSrvSettings.obj
       480          0         32          0        377   WAPprofileSrvconfig.obj
      2956        108          0        100       1861   WAPprofileSrvmain.obj
         8          0          0          0         59   WAPprofileSrvmsghandler.obj
       580          0          0          0        269   WAPprofileSrvstoragehandler.obj
      5194         44          0         92       2707   WAPprovisioningSrvmain.obj
       160          0          0          0        181   WAPprovisioningSrvmsghandler.obj
         0          0          0          0          0   certManAgentSrv.obj
      2004          0          0          0        650   datamgr.obj
      2016          0          4         27       1637   gpioBacklightSrv.obj
      1012         26          0          3       1290   gpiospeechsrv.obj
       388          0          4         20        463   gpiosrvsetting.obj
       172         68          0          0        521   gs_cbase.obj
        84        104          4          0         65   gs_core.obj
       342          0          0        256        628   gs_memory.obj
      3812        924          0          0      14659   gs_proxy.obj
      1028        223          0          1       2297   gs_srv_appmgr.obj
       458        224          0          8       1723   gs_srv_bitstreamaudio.obj
      1972        273          0          8       1413   gs_srv_bitstreamrecord.obj
       418        189          0          0        964   gs_srv_ebook.obj
       258        149          0          0        806   gs_srv_email.obj
       396        208          0          0       1542   gs_srv_idlescreen.obj
       400        194          0          0       1355   gs_srv_imageviewer.obj
       206        145          0          0        771   gs_srv_mms.obj
       950        257          0         28       2501   gs_srv_mmvideo.obj
         0          0          0          0          0   gs_srv_ncenter.obj
       496        257          0          0       2364   gs_srv_profile.obj
      1516        441          0          0       5250   gs_srv_ucm.obj
      2008        262          0          4       2877   gs_srv_um.obj
       358        179          0         12       1251   gs_srv_videopdl.obj
         0          0          0          0          0   gs_srv_videorecord.obj
         0          0          0          0          0   gs_srv_videostream.obj
      1866         60          0      22582       2865   hpnsPlatform.obj
         0          0          0          0          0   mdi_agps.obj
     11050          0         12        152       9892   mdi_audio.obj
      1536          2          4          9       1356   mdi_bitstream.obj
      4268          0         12        152       6597   mdi_camera.obj
      3316          0          4        216       1365   mdi_common.obj
         0          0          0          0          0   mdi_gps.obj
         0          0          0          0          0   mdi_mtv.obj
         0          0          0          0          0   mdi_swflash.obj
      7342          0          4        288       4976   mdi_video.obj
         0          0          0          0          0   mdi_video_clip.obj
         0          0          0          0          0   mdi_video_rec.obj
         0         14          0          0          0   plmnname.obj
      2600          2          4         16       2851   usbsrv.obj
      6796        506         44          0       2224   vCalSrv.obj
    606542      15973       1874     179960     423483   TOTAL

