
      Code    RO Data    RW Data    ZI Data      Debug   Object Name
       388          0          0         96        516   stk_sig.obj
       308         96          0          0        124   stk_ssl.obj
      1872          0          0          0        304   stk_sslh.obj
      4946          0          0          0       1944   stk_tls.obj
      1982          0          0         12       1296   stk_tls_adp.obj
       790          0          0          4        380   stk_tlsc.obj
      7026          0          0          0       2560   stk_tlsh.obj
       108        233          0          0        156   stk_tlsp.obj
      1494          0          0          0        936   stk_tlsv.obj
     12300          0          0         24       4628   stk_trh.obj
      1276          0          0       1476        744   stk_wdp.obj
     10026         28          0         16       3656   stk_wsp.obj
       550          0          0          4        316   stk_wtlc.obj
       164          0          0          0        128   stk_wtle.obj
      6722          0          0          0       2744   stk_wtlh.obj
      1714        124          0          0       1084   stk_wtlp.obj
      2190          0          0          0        884   stk_wtlr.obj
      3054          0          0          0       1320   stk_wtls.obj
      1506          0          0          0       1216   stk_wtlv.obj
      5806         32          0        768       2764   stk_wtp.obj
      3238          0          0          0       1592   stk_wtps.obj
       576          0          0          0        248   strongpt.obj
       126          0          0          0         68   submpa.obj
       220          0          0          0         68   submpm.obj
        68          0          0          0        156   szlist.obj
        66          0          0          0         68   transfer.obj
       880         83          0          0        804   tripdes.obj
       136          0          0          0         68   u32sqrt.obj
      1036         77          0          0         76   validate.obj
    282850      30361        952       5265     118952   TOTAL

